input_index,qx,qy,qz,qw,angle_deg
1010,-0.000947304881,0.000388043237,-0.000749295642,0.999999195296,0.145373695
1011,-0.001113751099,-0.000554223612,-0.001587686579,0.999997965821,0.231133178
1012,-0.001366808281,0.000311233607,-0.002751217733,0.999995232874,0.353831209
1013,0.002097719227,0.000945297870,-0.002327831965,0.999994643578,0.375063861
1014,0.001482488681,-0.000258135244,-0.001202069361,0.999998145310,0.220700541
1015,0.000532057155,-0.000000951399,-0.001772131082,0.999998288231,0.212026536
1016,0.000739019851,0.002261384676,-0.000940388220,0.999996727824,0.293147410
1017,0.001011149158,0.001979992573,0.000800099436,0.999997208520,0.270760303
1018,-0.000059501781,0.000210937836,0.001300274832,0.999999130625,0.151102382
1019,0.001064663801,0.000737245470,-0.001634064352,0.999997826395,0.238923057
1020,0.001668927085,0.001584895694,-0.000973731346,0.999996877313,0.286372943
1021,-0.000638202859,0.000535859853,-0.001170433575,0.999998967818,0.164643980
1022,-0.000961586632,-0.000914789132,-0.002408551456,0.999996218689,0.315129437
1023,-0.000561083069,0.000171220243,-0.001744036209,0.999998307102,0.210854594
1024,0.000237614227,0.001233532446,-0.001372277630,0.999998269394,0.213189972
1025,0.000628920772,0.001043852177,-0.001936512972,0.999997382371,0.262193409
1026,0.000465026522,0.001079395530,-0.002646008784,0.999995808638,0.331776311
1027,-0.000269475432,0.001821284367,-0.003311423335,0.999992822365,0.434168756
1028,-0.001480219851,0.001105424616,-0.004591948034,0.999987750424,0.567190033
1029,-0.003868128011,0.002202957712,-0.006791610723,0.999967028750,0.930543171
1030,-0.007263487361,0.004979535269,-0.007820442774,0.999930640922,1.349651967
1031,-0.003973590964,-0.000060115316,-0.001999399111,0.999990104633,0.509781339
1032,0.002607553972,-0.003725135174,0.003535139811,0.999983413271,0.660007094
1033,0.003480299593,0.001044946982,0.004366573578,0.999983864188,0.650973975
1034,-0.000112155257,0.004895076739,-0.000459442321,0.999987907206,0.563548627
1035,-0.003604219120,0.001168371637,-0.001663768827,0.999991438156,0.474189123
1036,0.000504529571,-0.000005556097,0.001453296662,0.999998816673,0.176286889
1037,0.001553293007,-0.000116088565,0.000213381921,0.999998764135,0.180157816
