t_sec,x,y,z,qx,qy,qz,qw
5.400167,13.164337158203125,-7.658188819885254,1.9617443084716797,-0.44266167283058167,0.5358272790908813,-0.5191667079925537,0.49739891290664673
5.433502,13.232460975646973,-7.785390377044678,1.9558143615722656,-0.44090789556503296,0.5374347567558289,-0.520769476890564,0.49554339051246643
5.466837,13.262709617614746,-7.910429000854492,1.9428520202636719,-0.4394194781780243,0.5385560393333435,-0.5221125483512878,0.49423328042030334
5.500172,13.330927848815918,-8.039060592651367,1.9367389678955078,-0.43886440992355347,0.5390897393226624,-0.5227763652801514,0.49344220757484436
5.533508,13.295319557189941,-8.043597221374512,1.9416627883911133,-0.43839502334594727,0.5386689901351929,-0.5240101218223572,0.49301013350486755
5.566842,13.36286449432373,-8.171521186828613,1.935633659362793,-0.43801602721214294,0.539082944393158,-0.5244438052177429,0.492433100938797
5.600177,13.430968284606934,-8.301873207092285,1.9323816299438477,-0.4374772608280182,0.5397126078605652,-0.5246999263763428,0.491949200630188
5.633513,13.499239921569824,-8.431644439697266,1.926396369934082,-0.4374549984931946,0.5397295951843262,-0.5247386693954468,0.491908997297287
5.666848,13.56387996673584,-8.565851211547852,1.9261045455932617,-0.4374043941497803,0.5398526191711426,-0.5245484709739685,0.4920218586921692
5.700183,13.63241958618164,-8.698326110839844,1.9201812744140625,-0.4375784993171692,0.5402296185493469,-0.5243534445762634,0.491661012172699
5.733518,13.487954139709473,-8.79143238067627,1.9364185333251953,-0.4377683699131012,0.5400843024253845,-0.5241693258285522,0.4918479323387146
5.766854,13.555335998535156,-8.925529479980469,1.9302864074707031,-0.4379057288169861,0.540070116519928,-0.5241281390190125,0.4917851388454437
5.800189,13.622815132141113,-9.060891151428223,1.924057960510254,-0.43752217292785645,0.5401924252510071,-0.5246560573577881,0.49142909049987793
5.833524,13.580682754516602,-9.112954139709473,1.9676103591918945,-0.4356513023376465,0.5418288707733154,-0.5265488028526306,0.4892604947090149
5.866859,13.64830207824707,-9.248964309692383,1.9618101119995117,-0.4356856644153595,0.5419908761978149,-0.5266129970550537,0.4889812469482422
5.900195,13.475882530212402,-9.41226577758789,1.9059343338012695,-0.4358270466327667,0.5414080023765564,-0.5262532830238342,0.4898873269557953
5.933529,13.54147720336914,-9.551323890686035,1.8995399475097656,-0.43516504764556885,0.5419278740882874,-0.5266523361206055,0.48947203159332275
5.966865,13.402239799499512,-9.470093727111816,1.9723186492919922,-0.43450140953063965,0.5419259071350098,-0.5280726552009583,0.488532692193985
6.000201,13.466245651245117,-9.608418464660645,1.9662628173828125,-0.4356609284877777,0.542201578617096,-0.5265655517578125,0.48882076144218445
6.033536,13.10207748413086,-9.15317153930664,2.0789051055908203,-0.4341614544391632,0.5409228801727295,-0.5300504565238953,0.48780402541160583
6.066870,13.161294937133789,-9.28615665435791,2.073976516723633,-0.4343079626560211,0.5409669280052185,-0.52994704246521,0.487737238407135
6.100204,13.214908599853516,-9.425296783447266,2.07076358795166,-0.43492910265922546,0.5407545566558838,-0.5288630723953247,0.48859500885009766
6.133539,13.274406433105469,-9.561105728149414,2.065732955932617,-0.4364711344242096,0.5397745370864868,-0.5276848077774048,0.4895765781402588
6.166873,13.330381393432617,-9.701729774475098,2.061307907104492,-0.43571603298187256,0.5402909517288208,-0.5281530022621155,0.4891745448112488
6.200207,13.390276908874512,-9.840734481811523,2.05612850189209,-0.43564459681510925,0.5403358340263367,-0.5282382965087891,0.489096462726593
6.233541,13.196513175964355,-9.735289573669434,2.1253089904785156,-0.43579795956611633,0.5387489199638367,-0.5300857424736023,0.48871153593063354
6.266876,13.253047943115234,-9.871739387512207,2.120838165283203,-0.43530893325805664,0.5392012596130371,-0.530447244644165,0.48825597763061523
6.300209,13.307413101196289,-10.012070655822754,2.112150192260742,-0.4349871277809143,0.5393688678741455,-0.5303921103477478,0.4884176254272461
6.333544,13.364258766174316,-10.150067329406738,2.10739803314209,-0.43527692556381226,0.5389994978904724,-0.5301747918128967,0.488802969455719
6.366878,13.417120933532715,-10.29302978515625,2.10085391998291,-0.4348081648349762,0.5391667485237122,-0.5302391052246094,0.48896586894989014
6.400213,13.474163055419922,-10.433091163635254,2.0958919525146484,-0.4351428151130676,0.538861095905304,-0.5300204753875732,0.4892420470714569
6.433546,13.421388626098633,-10.586966514587402,2.052145004272461,-0.4336918592453003,0.538257360458374,-0.530799150466919,0.49034959077835083
6.466881,13.475940704345703,-10.729874610900879,2.0466127395629883,-0.43385499715805054,0.5379067659378052,-0.5307417511940002,0.4906519949436188
6.500215,13.46008586883545,-10.90892219543457,2.020440101623535,-0.4336429238319397,0.5372776985168457,-0.5300342440605164,0.4922908544540405
6.533549,13.513071060180664,-11.056076049804688,2.014314651489258,-0.4340508282184601,0.5364278554916382,-0.529710054397583,0.4932062029838562
6.566883,13.566268920898438,-11.204598426818848,2.0080718994140625,-0.43423542380332947,0.5363068580627441,-0.5295490026473999,0.49334827065467834
6.600218,13.617488861083984,-11.371603012084961,1.9980945587158203,-0.43479663133621216,0.5363378524780273,-0.528596043586731,0.4938419461250305
6.633552,13.671213150024414,-11.522831916809082,1.991623878479004,-0.43551263213157654,0.5356718301773071,-0.5280293226242065,0.4945397973060608
6.666886,13.715468406677246,-11.681979179382324,1.9842185974121094,-0.43563467264175415,0.5353550910949707,-0.5279380679130554,0.4948725998401642
6.700220,13.769102096557617,-11.836097717285156,1.9775400161743164,-0.43573474884033203,0.5353906750679016,-0.5279194116592407,0.49476566910743713
6.733555,13.822948455810547,-11.991538047790527,1.9707746505737305,-0.435634583234787,0.5354721546173096,-0.5280200839042664,0.4946584701538086
6.766890,13.82359504699707,-12.175419807434082,1.9511299133300781,-0.4351448118686676,0.5356742739677429,-0.5280891060829163,0.49479690194129944
6.800223,13.87693977355957,-12.333858489990234,1.9439725875854492,-0.43516805768013,0.5356352925300598,-0.5282185077667236,0.4946805536746979
6.833557,13.930459976196289,-12.493310928344727,1.9367523193359375,-0.4353102147579193,0.5354148745536804,-0.5284083485603333,0.49459144473075867
6.866892,13.957850456237793,-12.66518497467041,1.9263620376586914,-0.4340917468070984,0.5363616347312927,-0.5290879607200623,0.4939095079898834
6.900225,14.011100769042969,-12.827027320861816,1.9189519882202148,-0.4338877499103546,0.5365609526634216,-0.5292405486106873,0.49370869994163513
6.933560,14.013025283813477,-13.010184288024902,1.9122438430786133,-0.43330854177474976,0.5370608568191528,-0.5297375917434692,0.4931405186653137
6.966894,14.065610885620117,-13.17475700378418,1.9046974182128906,-0.43222925066947937,0.5380739569664001,-0.530426561832428,0.49224188923835754
7.000229,14.085590362548828,-13.356355667114258,1.8892450332641602,-0.43256211280822754,0.5378238558769226,-0.5301024913787842,0.49257180094718933
7.033563,14.13778305053711,-13.52340030670166,1.881392478942871,-0.43217548727989197,0.5380673408508301,-0.530465841293335,0.4922538697719574
7.066897,14.158411979675293,-13.703877449035645,1.8611936569213867,-0.43132248520851135,0.5386354327201843,-0.5308173298835754,0.49200189113616943
7.100232,14.210236549377441,-13.873587608337402,1.8529415130615234,-0.4310614764690399,0.5388022661209106,-0.531065046787262,0.491780549287796
7.133566,14.19989013671875,-14.064373016357422,1.8301753997802734,-0.4300922155380249,0.5392502546310425,-0.5317410826683044,0.4914074242115021
7.166900,14.250669479370117,-14.237040519714355,1.8214893341064453,-0.4298553764820099,0.539441704750061,-0.5320138931274414,0.49110928177833557
7.200235,14.301647186279297,-14.410893440246582,1.8127260208129883,-0.42968127131462097,0.5396571159362793,-0.5322285890579224,0.49079224467277527
7.233570,14.27876091003418,-14.608211517333984,1.790379524230957,-0.4293356239795685,0.5399432182312012,-0.5323665142059326,0.49063044786453247
7.266903,14.328725814819336,-14.785089492797852,1.7812080383300781,-0.42908498644828796,0.5402554869651794,-0.5326253771781921,0.4902247190475464
7.300238,14.378891944885254,-14.963367462158203,1.771958351135254,-0.428636372089386,0.5407440066337585,-0.532972514629364,0.4897010624408722
7.333573,14.328901290893555,-15.165234565734863,1.7432632446289062,-0.4278980493545532,0.5413579940795898,-0.533785879611969,0.488781601190567
7.366908,14.37759780883789,-15.34646224975586,1.7335119247436523,-0.4272654354572296,0.5418379306793213,-0.5343263149261475,0.4882124662399292
7.400241,14.42650032043457,-15.528382301330566,1.7237186431884766,-0.4273533523082733,0.5418037176132202,-0.5344301462173462,0.48805978894233704
7.433576,14.359245300292969,-15.745965957641602,1.699193000793457,-0.4264330565929413,0.5427751541137695,-0.5352372527122498,0.48689955472946167
