input_index,qx,qy,qz,qw,angle_deg
316,0.000005588680,0.000008483698,-0.000003520783,0.999999999942,0.001232072
317,0.000010899207,0.000012733211,0.000009630097,0.999999999813,0.002215106
318,0.000001560538,0.000000189295,-0.000025715736,0.999999999668,0.002952307
319,0.000008985783,0.000019436907,0.000020580584,0.999999999559,0.003403385
320,0.000014943312,0.000018647307,-0.000013906753,0.999999999618,0.003168249
321,0.000020365361,0.000015008577,-0.000003097702,0.999999999675,0.002920626
322,0.000006469479,0.000011851228,0.000009602747,0.999999999863,0.001898622
323,0.000009902521,-0.000004333343,-0.000028751398,0.999999999528,0.003519809
324,0.000011187770,0.000013240192,0.000008961645,0.999999999810,0.002236092
325,0.000014810141,0.000004386246,-0.000011945255,0.999999999809,0.002237526
326,0.000014420654,0.000018853258,-0.000011739817,0.999999999649,0.003034457
327,0.000007290553,0.000023298052,0.000001284202,0.999999999701,0.002801290
328,0.000014624210,0.000009687316,-0.000013362048,0.999999999757,0.002526883
329,0.000005411002,0.000014778906,0.000009023766,0.999999999835,0.002078892
330,0.000012759340,0.000012852728,-0.000007516547,0.999999999808,0.002246964
331,0.000013007009,0.000014836054,-0.000001885575,0.999999999804,0.002271245
332,0.000006823961,0.000005550104,-0.000000106806,0.999999999961,0.001008025
333,0.000021403928,0.000012689868,-0.000007699069,0.999999999661,0.002984745
334,0.000001127439,0.000017976146,-0.000000585081,0.999999999838,0.002065051
335,0.000023058041,0.000006839896,-0.000014660685,0.999999999603,0.003227727
336,0.000009671042,0.000015463351,0.000003231970,0.999999999828,0.002122543
337,0.000006398629,0.000018047764,-0.000012715065,0.999999999736,0.002633954
338,0.000007912866,0.000015990011,-0.000005986049,0.999999999823,0.002156413
339,0.000017201183,0.000010486537,0.000009154382,0.999999999755,0.002535688
340,0.000004345806,0.000007944360,-0.000018589420,0.999999999786,0.002369485
341,0.000014295429,0.000009815611,0.000006664316,0.999999999827,0.002128810
342,0.000015774179,-0.000005184893,-0.000000218925,0.999999999862,0.001902896
343,0.000016456645,0.000004137387,-0.000019651497,0.999999999663,0.002975236
344,0.000013079494,0.000010699754,0.000010901742,0.999999999798,0.002304419
345,0.000008791228,-0.000003585873,-0.000026479810,0.999999999604,0.003223517
346,0.000012919140,-0.000004193438,-0.000004921534,0.999999999896,0.001655484
347,-0.000001256680,0.000005877936,0.000001257040,0.999999999981,0.000703685
348,0.000028110370,0.000008575849,-0.000020196575,0.999999999364,0.004086342
349,0.000008880016,0.000010250155,-0.000001214719,0.999999999907,0.001560281
350,0.000022935858,0.000011917510,-0.000005537134,0.999999999651,0.003029079
351,0.000011043961,0.000002965353,-0.000009031420,0.999999999894,0.001669772
352,0.000013511522,0.000013436049,0.000010796686,0.999999999760,0.002509678
353,-0.000000793242,0.000007951082,-0.000014876915,0.999999999857,0.001935110
354,0.000011315699,0.000015851123,-0.000006594715,0.999999999789,0.002356225
355,0.000008916904,0.000007964364,0.000009686595,0.999999999882,0.001763267
356,0.000006536783,0.000002332192,-0.000013951384,0.999999999879,0.001785606
357,0.000018159978,0.000021848229,0.000000716619,0.999999999596,0.003256585
358,0.000006916041,0.000011437228,-0.000008861127,0.999999999871,0.001837619
359,0.000010551283,0.000012243259,-0.000009991683,0.999999999819,0.002177423
360,0.000008664455,0.000023340670,0.000013907590,0.999999999593,0.003267931
361,0.000021371934,0.000007443675,-0.000014792420,0.999999999635,0.003098178
362,0.000012974759,0.000009089099,-0.000005459375,0.999999999860,0.001920087
363,-0.000007733902,0.000001204634,-0.000001771088,0.999999999968,0.000919601
364,0.000015231495,0.000009060363,-0.000007655589,0.999999999814,0.002212231
365,-0.000000497387,0.000010273620,0.000002770249,0.999999999943,0.001220650
366,0.000028332447,0.000009884158,-0.000007241061,0.999999999524,0.003537256
367,0.000013513443,0.000013048745,-0.000001962174,0.999999999822,0.002164334
368,0.000011558120,0.000012455709,-0.000000315374,0.999999999856,0.001947498
369,0.000019316060,0.000010650745,-0.000005661272,0.999999999741,0.002609566
370,0.000006301715,0.000004475521,-0.000001333151,0.999999999969,0.000898789
371,0.000031387915,0.000003675289,0.000002513662,0.999999999497,0.003632801
372,-0.000000377504,0.000012261583,-0.000021721344,0.999999999689,0.002858608
373,0.000010091008,0.000009501400,0.000004359329,0.999999999894,0.001664968
374,0.000023914744,0.000012919806,0.000004198704,0.999999999622,0.003151717
375,0.000003052826,0.000004738373,-0.000021452980,0.999999999754,0.002541770
376,0.000023155757,0.000016337292,0.000015794609,0.999999999474,0.003717725
377,-0.000005330441,0.000007727816,-0.000022673082,0.999999999699,0.002812053
378,0.000015534945,0.000010963466,-0.000002008662,0.999999999817,0.002190968
379,0.000007418445,0.000014052001,-0.000000222926,0.999999999874,0.001821039
380,0.000015412459,0.000009512070,-0.000017039767,0.999999999691,0.002849570
381,0.000010956338,0.000014330520,0.000005300885,0.999999999823,0.002154518
382,0.000011621702,0.000012587973,-0.000016787827,0.999999999712,0.002748650
383,0.000006526497,0.000009926449,-0.000005986049,0.999999999912,0.001524379
384,0.000014903626,0.000002309815,-0.000006099339,0.999999999868,0.001864202
385,0.000006119077,0.000005949135,-0.000016713347,0.999999999824,0.002150451
386,0.000010862097,0.000010926682,-0.000000438987,0.999999999881,0.001766236
